emoji_en,label,backtranslated_tweet
what is open minded?,Netral,What is open mind?
idly join (read: kepo) to the space eh i forget because of eating dumplings :face_with_tears_of_joy:,Netral,I just forgot to eat dumplings .
"jogging-staycation work edition 1 division-ngufan-ngall so big, yes, where is tomorrow enter",Negatif,I'm going to be a big fan of the first edition of the work.
"""i dont actually endorse nfts ... because exactly this people get the rewards for the artist works"" truth and very sad.",Negatif,"""I don't really support NFTs ... because orang orang-orang get a reward for the artists' work"" the truth and very much annoying."
"why don't they realize from beginning that they don't have enough spirit to dive even deeper into the gaming community (developers, pro players, streamers, etc)? just another google shuts thrashy product news.",Negatif,"Why didn't they realize from the beginning that they didn't have enough passion to live more in a community game (pengembang, pemain profesional, streaming, etc)?"
let healing be your reward :smiling_face: :sparkles: @ bali,Positif,Let the penembuhan become a pahalamu:
"tell us about yourself 1. raga 2. single 3. my heart will go on 4. 20985 5. ig 6. j 7. c *** 8. ina 9.0 10. 0 11. acting 12. 2020 13. my crush 14. 170 drop an emoji, i'll send you the question.",Netral,"Tell me about myself 1. raga 2. tunggal 3. hatiku will go on 4. 20985 5. ig 6. j 7. c *** 8. ina 9.0 10. 0 11. act 12. 2020 13. kesengsaraan saya 14. 170 drop emoji, saya akan mengirim pertanyaan."
"first day, the **** said: and, let there be light. humans quickly arranged a day-night cricket test match in that light. second day, the **** said: wait! what? the match is over? i haven't even got to the popcorn stage, yet.",Netral,"On the first day, si **** said: Dan, let there be light. manusia dengan cepat mengatur pertandingan test siang malam kriket dalam cahaya itu. on the second day, si **** said: wait! what? the match is over?"
"after running, how come the anxiety is recurring in the body.",Negatif,"After Berlari, how could anxiety be repeated in the body?"
"whatsapp please, don't make people become overthinking. all status of online people for hours. make you think, this is an online person but it's not united why (?)",Negatif,"WhatsApp please, don't make people become too thinking."
it's time to pull the blanket because tomorrow i have to arrive at the office 06.30 which is from the house is very maximum 06.10 and go home late semangaaat,Positif,Now it's time to pull the trigger because tomorrow I have to get to the office at 6.30
mood swing,Negatif,Changes in the atmosphere
"healing while carrying 2 ayang tc, who just came out of the bag :blue_heart::rolling_on_the_floor_laughing:",Positif,I'm going to bring two new ones.
have an encounter with my neighbor when i just literally going to fall from my bike coz i'm riding scooter when i'm ****. he was so shocked shock staring at me with my halloween costume and make up. **** jesus riding a scooter. he may see i'm a ****,Negatif,I'm really going to fall off my bike because I'm going to ride a scooter when I'm ****. He's so surprised to see me wearing a Halloween costume and making it.
"i'm actually tired, really tired, seriously.",Negatif,"I'm really lelah, lelah, serious."
while i am stuck here ~,Netral,While I'm stuck in this
"not defending body shaming, but hopefully the big people (including me) are aware and not denial that having a big body is not aaaattttttttttt",Negatif,"I don't have a big body, but I hope people realize that I don't have a big body."
good first step let it be the next step getting smooth and the results are good. whatever the result is fully surrender to the lord jesus,Positif,The first step is to let the next step go smoothly and the result is good. Whatever the result is is a penny entirely to God Jesus.
where are you staycation tonight?,Netral,How are you staying tonight?
until i don't know the taste anymore because it was so painful time will healing,Negatif,Till I don't know how it feels anymore because it's so painful time will make me feel better
"take me there now, even though it's raining here :beaming_face_with_smiling_eyes: short",Negatif,"I'm fine now, even though it's raining in here."
kepo,Netral,the kepo
healing healing ... (fill in yourself) :face_with_tears_of_joy::victory_hand: @ abhayagiri - swh resort,Netral,"I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to say, I have to"
need healing :sparkles:,Positif,needing to be repaired:
hihihi today meeting high school ma bestie :black_heart: healthy healthy tsayyy i luv u,Positif,hihihi today meet with SMA ma bestie: black_heart: healthy healthy tsayyy i love you
119/365a huge part of your maturity residence in your ability to look at yourself with both gentleness and accountability.,Positif,119/365 a large part of your life is spent in your ability to see yourself well and accountability.
denial. until finally giving up also wkwkwk :beaming_face_with_smiling_eyes:,Negatif,Penolakan. Till finally menyerah juga wkwkwk: beaming_face_with_smile_eyes:
really overthinking ah,Negatif,I really think it's too much.
twitter children's romance always fails? take a look at with they are married today :loudly_crying_face::thumbs_up: good luck bestie,Positif,Twitter son-son love always fails?
"those who are on vacation (or healing) to bali and are tired of the hustle and bustle of seminyak or traffic jams of the republic of canggu can go to sanur ....chill and relax on the beach. . . . yes except the healing is wanting to party, mabora and hunting foreigners at tinder :face_with_tongue:",Positif,"They are going on holiday to Bali and they are going to the Keributan Seminyak or the Kemcetan lalu lintas of the Republic of Khanggu can go to Sanur ....mencicipi dan bersantai di pantai. . . . except for penyembuhan is wanting to party, mabora dan berburu orang asing di tinder:face_with_tongue:"
23.44 overthinking .. not sleeping ken .. ??,Negatif,23.44 thinking too much .. do not sleep Ken .. ??
luckily for those who can leave from the world of work but still can walk their income ... only for self healing :smiling_face_with_tear:,Netral,Luckily for them who can leave the world of work but still can walk out of their income ... only to save themselves:
"istg if i have a boyfriend i have to ask ""do you sleep snoring or not?"" if yes, immediately red flag.",Negatif,"If I have a girlfriend, I have to ask ""Are you sleeping menggeliat or tidak?"" If yes, immediately red flag."
when happiness starts from simplicity ....,Positif,When happiness begins from the beginning....
"i, if the spill of the former behavior of the former borrowing money, then tf tfin money that might reach the price of one motorbike will not be crowded. :zany_face::zany_face::zany_face::zany_face::zany_face: many people who don't know the problem including this close friend :zany_face:",Negatif,"I, if you change from previous behavior to previously borrowing money, then money from the money may reach the price of one motorcycle will not be full."
