emoji_en,label,backtranslated_tweet
"this year, i fell in love with myself i told myself thank you for fighting to survive even when i don't want to i'm sorry i blame you for things you can't control it's okay that your not perfect i will love you anyway",Positif,"This year, I fell in love with myself. I told myself, thank you for fighting to survive even when I didn&#39;t want to. I&#39;m sorry I blamed you for things you couldn&#39;t control. It&#39;s okay if you&#39;re not perfect. I&#39;ll still love you."
anyone want to accompany the staycation and sunday or not?,Netral,Anyone want to accompany me on my staycation and Sunday?
bestie :red_heart:,Positif,best friend :red_heart:
"gilee the daddies play calm, focus & amp; point. come on, let's get through the final",Positif,"gilee dads play calm, focus &amp; point. Come on, let&#39;s get through the final"
everyone has their own way for healing from laloe,Netral,everyone has their own way to cure laloe
"listen to loving you everyday kris singto on sc, it's not surprised anymore, but still surprised because his voice is christ for the sake of allah. okay, liaat perfom's original on youtube. because this is blinded react like that, shouted first. so kepo saiyaaa why are they?",Positif,"Listening to Loving You Everyday Kris Singto on SC, I&#39;m no longer surprised, but I&#39;m still surprised because his voice is Christ for the Allah. OK, look at the original performance on YouTube. because the reaction is blinded like that, screaming first. So why are they curious?"
thank you for 2021 even though sorrow always comes but for this year i am grateful thank you and see you next time :heart_suit:,Positif,thank you for 2021 even though sadness always comes but for this year I am grateful thank you and see you next year :heart_suit:
open tiktok instead makes overthinking bgst!,Negatif,Opening TikTok actually makes you overthink!
"_ ""behavior is a mirror in which each person presents his own image."" _ @ yogyakarta",Netral,_ &quot;behavior is a mirror in which each person displays his own image.&quot; _ @ yogyakarta
"i was a denial passport i exp to 2022 and only used once: "")",Negatif,"I am a rejected passport holder, I hope to get the passport by 2022 and only use it once:&quot;)"
nongki santuy on the edge of setu bojongsari,Netral,Nongki Santuy on the edge of Setu Bojongsari
"hopefully later you will get a mate who likes touring, healing o allah so that he can healing with husband",Positif,"Hopefully I will find a partner who likes touring, hopefully I will get well, God willing, so I can get well with my husband"
"today i got a lot of bestie hampers, from global girls, and from om-om wkp , thank you loohhh :smiling_face_with_hearts:",Positif,"Today I got a lot of gifts from my bestie, from Global Girls, and from the WKP uncles, thank you so much :smiling_face_with_hearts:"
long weekend staycation,Netral,long weekend holiday
dongggs soccer player bestie:rolling_on_the_floor_laughing::smiling_face_with_hearts:,Netral,soccer player dongggs buddy:rolling on the floor laughing::smiling face with heart:
"schedule haha ​​hihi i followed the sun ,,,, sunset rises overthinking, tengkyu brackets flower flower-developed witness luh, my mute ,,,,",Negatif,"haha hihi schedule I follow the sun,,,, the sun rises pensive, thank you, the flowers are witnesses, my mute,,,,"
"i have a crush on rl nder wkwkw. btw, is it wrong to have a crush after breaking up? and one more, the question is rather ambiguous. this really wants to do me, or just want to insinuate?",Negatif,"I have a crush on rl nder hahaha. BTW, is it wrong to have a crush after breaking up? and one more thing, the question is a bit ambiguous. Is this really trying to tease me, or is it just teasing?"
besta bestie taingasu,Negatif,best friend taigasu
have you ever been a ganapsu? overthinking reduces the desire for tdur:weary_face:,Negatif,Have you ever been addicted? thinking too much reduces the desire to sleep:weary_face:
whatever you want,Netral,whatever you want
"seeing 1 hijab celebrity that (rich) enters the hijab celebrity circle. trs rame dirujak netijen gara2 barahin tutor hijab ga lgg spill. original mnrt i am the vibes, the vibes is cool, gt, the family is looking nice, then why don't you find reason to hate .....",Negatif,"seeing 1 hijab celebrity who (is) included in the hijab celebrity circle. then it was widely discussed by netizens because the hijab tutorial was no longer spilled. original according to me is the vibes, the vibes are cool, gt, the family is looking nice, then why don&#39;t find a reason to hate....."
"very weighty, my overthinking has not been what ""compared to them: '",Negatif,"very weighty, my overthinking is not what it&#39;s like &quot;compared to them:&#39;"
"bgn tdr, why don't you get dizzy to waste bestie: """,Negatif,"I&#39;m not sleeping, why don&#39;t you just bother throwing out the trash, bestie:&quot;"
"our love has gone cold u're intertwined ur soul with somebody else im looks through u while u're looks through ur phone and then leave with somebody else no, i dont want ur body but im picture urbody with somebody else",Negatif,"Our love has grown cold, you have tied your soul with someone else, I see you through yourself, while you look through your phone, then go out with someone else. No, I don&#39;t want your body, but I imagine your body with someone else."
**** i miss jkt at night argh the way its city lights on while the sun goes down:melting_face:,Positif,**** I miss Jakarta at night argh how the city lights turn on when the sun sets :melting_face:
photos was taken while visiting to one of orphanage in batam. how lovely their smiles when you are there ..,Positif,This photo was taken when visiting one of the orphanages in Batam. How sweet their smiles are when you are there..
it's just the same as musdalipahhhhhhhhhhhhhhhhhhhhhhh,Negatif,it&#39;s the same as musdalipahhhhhhhhhhhhhhhhhhhhhhhhh
self healing,Positif,self healing
how could it be blocked here and there still to the twiter wkwkw,Negatif,How come you can be blocked here and there and still go to Twitter hahaha
"currently diagnosed as having burnout. dear kindly folks, any of you got advise for me what to do ....?",Netral,"currently diagnosed with burnout. kind people, do any of you have any advice for me, what should I do....?"
"he said open minded, betel earth and purslane in the yard were revoked. :grimacing_face:",Negatif,"he said open minded, the ground betel and purslane in the yard were pulled out. :grimacing_face:"
"today's recap: - morning yoga continued bsp session - afternoon walk to the park and crystal healing - swimming afternoon - tonight continued bsp session oh, is this how it feels to be mg? :rolling_on_the_floor_laughing:",Positif,"today&#39;s recap: - morning yoga followed by bsp session - afternoon walk to the park and crystal healing - afternoon swim - tonight continued with bsp session oh, is this what it feels like to be mg? :rolling_on_the_floor_laughing:"
tryin 'to stay smile :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes: while tryin 'with the new one :mobile_phone::camera: taken by bestie :camera_with_flash::camera_with_flash::camera_with_flash: @ wherever you are happy,Positif,trying to keep smiling :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes: while trying out the new one :mobile_phone::camera: taken by best friend :camera_with_flash::camera_with_flash::camera_with_flash: @ wherever you are happy
"while not dare ita is bestie, awake again overheat:face_with_thermometer::face_with_head-bandage:",Negatif,"even though we don&#39;t dare, my friend, wakes up again because it&#39;s hot:face_with_thermometer::face_with_head_bandage:"
friday night healing here!,Netral,friday night healing here!
apps that plant trees for you are booming. but are they actually helping? via,Netral,Apps that plant trees for you are booming. But do they really help? via
