Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txten,backtranslated_tweet,texten,ratio_baku_campuran
3856,Sekarang kalo mau minta sesuatu ke masbeb memang udah paling bener 'to the point' daripada kode-kodean yang dia sendiri yo ndak peka hahaha,"Now if you want to ask for something to Masbeb, it's already the most correct 'to the point' rather than the codes that he himself is not sensitive hahaha",Sekarang Kalo Mau Minta Sessuatu Ke Masbeb Memang Udah Paling Bener 'To The Point' Daripada Kode-Kodean Yang Dia Sendiri Yo Ndak Peka Hahaha,Positif,sekarang kalo mau minta sesuatu ke masbeb memang udah paling bener 'to the point' daripada kode-kodean yang dia sendiri yo ndak peka hahaha,"Now, if you want to ask something from Masbeb, it's really 'to the point' rather than codes that he himself is not sensitive to hahaha","Nah kalau mau tanya sesuatu ke Masbeb, 'to the point' banget, bukan kode-kode yang dia sendiri nggak peka hahaha",,0.6842105263157895
341,"Aku kepo sama detective Conan yang live actionnya, kalo Disney ga","I'm the same as Detective Conan who live action, if Disney isn't","AKU KEPO SAMA Detektif Conan Yang Live Actionnya, Kalo Disney GA",Netral,"aku kepo sama detective conan yang live actionnya, kalo disney ga","I'm curious about the live action Detective Conan, but not Disney","Saya penasaran dengan live action Detektif Conan, tapi tidak dengan Disney",,0.8181818181818182
705,"Bismillahirrahmanirrahim selamat datang di Ayam Bakar Goa Ria jl. Poros Asrama Haji Sudiang bestie sudah kualitas restoran hanya gerobakan bikin customer ketagihan pengen pesan lagi dan lagi, yuk buruan langsung ke outletnya sekarang juga 🥰🥰 https://t.co/akBRJZKlaf","Bismillahirrahmanirrahim Welcome to Ayam Bakar Goa Ria Jl. Hajj Sudiang Bestie's dormitory axis has the quality of the restaurant, just a cart, making customers addicted to wanting to order again and again, let's hurry directly to the outlet now 🥰🥰 https://t.co/akbrjzklaf","Bismillahirrahmanirrahim Selamat Datang Di Ayam Bakar Goa Ria Jl. Poros asrama haji sudiang bestie suda Kualitas restoran hanya gerobakan bikin pelanggan ketagihan pengen pesan lagi Dan lagi, yuk buruan langsung ke outletnya sekarang manda 🥰🥰 https://t.co/akbrzklaf",Netral,"bismillahirrahmanirrahim selamat datang di ayam bakar goa ria jl. poros asrama haji sudiang bestie sudah kualitas restoran hanya gerobakan bikin customer ketagihan pengen pesan lagi dan lagi, yuk buruan langsung ke outletnya sekarang juga :smiling_face_with_hearts::smiling_face_with_hearts:","bismillahirrahmanirrahim welcome to grilled chicken goa ria jl. Sudiang Bestie Haji Dormitory Axis is already restaurant quality, just a cart makes customers addicted and want to order again and again, let's go straight to the outlet right now :smiling_face_with_hearts::smiling_face_with_hearts:","bismillahirrahmanirrahim selamat datang di ayam bakar goa ria jl. Sudiang Bestie Asrama Haji Axis sudah kualitas resto, tinggal troli saja sudah membuat pelanggan ketagihan dan ingin pesan lagi dan lagi, yuk langsung ke outletnya sekarang juga :smiling_face_with_hearts::smiling_face_with_hearts:",,0.7837837837837838
1742,Hi Solo! been a while ✨ https://t.co/6JEeRFYsaj,Hi Solo! been a while ✨ https://t.co/6jeerfysaj,Hai Solo! sudah lama ✨ https://t.co/6jeerfysaj,Netral,hi solo! been a while :sparkles:,hi solo! been a while :sparkles:,hai sendirian! sudah lama :berkilau:,,1.0
4991,"Yang sering di notice gini sebelum bobo, terus tiba tiba ga diucapin, rasanyaaaa ah mantapp *overthinking* https://t.co/PdQBuQqkDW","Which is often notice like this before Bobo, then suddenly not said, it feels good * Overthinking * https://t.co/pdqbuqkdw","Yang Sering Di Pemberitahuan Gini Sebelum Bobo, Terus Tiba Tiba Ga Diucapin, Rasayaaaa Ah Mantapp * Overfinking * https://t.co/pdqbuqqkdw",Negatif,"yang sering di notice gini sebelum bobo, terus tiba tiba ga diucapin, rasanyaaaa ah mantapp *overthinking*","who is often noticed like this before going to sleep, then suddenly doesn't say anything, it feels like that's great *overthinking*","yang sering diperhatikan seperti ini sebelum tidur, lalu tiba-tiba tidak berkata apa-apa, rasanya hebat *overthinking*",,0.8
1348,Gimana... Udah cocok belum jadi gadun?  Ahahahahahahahaha....  #staycation  #staycationjakarta  #kempinskijakarta  #leisure  #jokes   📸 : robyn @ Hotel Indonesia Kempinski Jakarta https://t.co/v7B7vv6hCL,How... Already suitable not so noisy?  Ahahahahahahahaha ....  #Staycation #staycatononjakarta #Kempinskijakarta #Leisure #Jokes  📸: Robyn @ Hotel Indonesia Kempinski Jakarta https://t.co/v7b7vv6hcl,Gimana ... Udah Cocok Belum Jadi Gadun?  Ahahahahahahaha ....  #liburan di hotel #staycationjakarta #Kempinskijakarta #santai #lelucon  📸: Robyn @ Hotel Indonesia Kempinski Jakarta https://t.co/v7b7vv6hcl,Netral,gimana... udah cocok belum jadi gadun? ahahahahahahahaha.... :camera_with_flash: : robyn @ hotel indonesia kempinski jakarta,How about it... is it suitable yet not gadun? ahahahahahahahaha.... :camera_with_flash: : robyn @ hotel indonesia kempinski jakarta,Gimana...cocok belum gadun? ahahahahahahahahaha.... :camera_with_flash: : robyn @ hotel indonesia kempinski jakarta,,0.25
2754,Lock akun dulu bestie,Lock account first bestie,Kunci Akun Dulu Bestie,Netral,lock akun dulu bestie,"Lock your account first, bestie",Kunci akunmu dulu ya sahabat,,0.8
3948,Senang bestie sesok senin prei 🤣 https://t.co/bgT1o2hJr2,Happy bestie sesok Monday prei 🤣 https://t.co/bgt1o2hjr2,Senang bestie sesok senin preei 🤣 https://t.co/bgt1o2hjr2,Positif,senang bestie sesok senin prei :rolling_on_the_floor_laughing:,happy bestie tomorrow May :rolling_on_the_floor_laughing:,selamat sahabat besok Mei :rolling_on_the_floor_laughing:,,0.8
3203,New skills unlocked while being in here,New skills unlocked while being in here,Keterampilan baru tidak terkunci saat berada di sini,Positif,new skills unlocked while being in here,new skills unlocked while being here,keterampilan baru terbuka saat berada di sini,,1.0
1391,Good morning…💛🤍💙 . . . #weekender #onleave #staycation #sweetescape @ Indonesia https://t.co/i8MPFxqG0I,Good morning ... 💛🤍💙 . . . #weekender #onleave #staycation #sweetescape @ indonesia https://t.co/i8mpfxqg0i,Selamat pagi… 💛🤍💙 . . . #weekender #onleave #staycation #sweetescape @ indonesia https://t.co/i8mpfxqg0i,Positif,good morning…:yellow_heart::white_heart::blue_heart: . . . @ indonesia,good morning…:yellow_heart::white_heart::blue_heart: . . . @ Indonesia,selamat pagi…:kuning_hati::putih_hati::hati_biru: . . . @Indonesia,,0.3333333333333333
1869,"I don't hate commitment. But in this case, I'm looking for whatever things that could give me instant dophamine boost like Instagram reels, TikTok,  etc 😑😑😑 https://t.co/Q8qGYUBhLv","I don't hate commitment. But in this case, I'm looking for whatever things that could give me instant dophamine boost like instagram reels, tiktok, etc 😑😑😑 https://t.co/q8qgyublvv","Saya tidak membenci komitmen. Tetapi dalam hal ini, saya mencari hal -hal apa pun yang bisa memberi saya dorongan dofamin instan seperti gulungan Instagram, tiktok, dll. Https://t.co/q8qgyubhlv",Negatif,"i don't hate commitment. but in this case, i'm looking for whatever things that could give me instant dophamine boost like instagram reels, tiktok, etc :expressionless_face::expressionless_face::expressionless_face:","i don't hate commitment. but in this case, i'm looking for whatever things that could give me an instant dopamine boost like instagram reels, tiktok, etc :expressionless_face::expressionless_face::expressionless_face:","aku tidak benci komitmen. tapi dalam hal ini, aku mencari hal apa saja yang bisa memberiku dorongan dopamin instan seperti instagram reels, tiktok, dll :expressionless_face::expressionless_face::expressionless_face:",,0.76
2955,"Mauu spill chat doi aku yang bikin terharuuu 🥹. Huhu aku belum pernah cerita padahal kok bisa tauu, dia rela ga tidur apa gimana yaa 😭🤔. Sayaaanggggg i love youuuuuu so much 🥰🥳 https://t.co/1RQO6ZEEad","Want spill chat doi me who made me moved 🥹. Huhu I have never told me even though I can know, he is willing to sleep what? Akuaanggggg I Love Youuuuuu So Much 🥰🥳 https://t.co/1rqo6zeead","Mauu Spill Chat doi Aku Yang Bikin Terharuuu 🥹. Huhu Aku Belum Pernah Cerita Padiahal Kok Bisa Tauu, Dia Rela Ga Tidur apa Gimana Yaa 😭🤔. Sayaanggggg saya sangat mencintaimuuuuu 🥰🥳 https://t.co/1rqo6zeead",Positif,"mauu spill chat doi aku yang bikin terharuuu :face_holding_back_tears:. huhu aku belum pernah cerita padahal kok bisa tauu, dia rela ga tidur apa gimana yaa :loudly_crying_face::thinking_face:. sayaaanggggg i love youuuuuu so much :smiling_face_with_hearts::partying_face:","I want to spill chat, I'm the one who makes you emotional :face_holding_back_tears:. huhu I've never told him even though how do you know, he's willing to not sleep or what? :loudly_crying_face::thinking_face:. I love youuuuuu so much :smiling_face_with_hearts::partying_face:","Aku mau tumpah ngobrol, akulah yang bikin kamu emosi :face_holding_back_tears:. huhu aku belum pernah memberitahunya padahal kok kamu tahu, dia rela tidak tidur atau bagaimana? :muka_menangis_keras::wajah_berpikir:. Aku sangat mencintaimuuuuu :smiling_face_with_hearts::party_face:",,0.7666666666666667
1500,"Happy New Year, One Piece~ ⚓🐵 Oda Sensei! 🎆 It's almost 25years~ my childhood is full of OP! 2021 is the BEST yet! Even I dunno when will OP ends but I'm sure half of childhood will miss when it ends... #ONEPIECE https://t.co/hOcn86CBRm","Happy New Year, One Piece ~ ⚓🐵 Oda Sensei! 🎆 It's almost 25years ~ my childhood is full of op! 2021 is the best yet! Even I Dunno when will op ends but I'm sure Half of Childhood will miss when it is ends ... #Onepiece https://t.co/hocn86cbrm","Selamat Tahun Baru, One Piece ~ ⚓🐵 Oda Sensei! 🎆 Sudah hampir 25 tahun ~ masa kecilku penuh dengan OP! 2021 adalah yang terbaik! Bahkan saya tidak tahu kapan OP akan berakhir tetapi saya yakin setengah masa kecil akan ketinggalan saat itu berakhir ... #Onepiece https://t.co/hocn86cbrm",Positif,"happy new year, one piece~ :anchor::monkey_face: oda sensei! :fireworks: it's almost 25years~ my childhood is full of op! 2021 is the best yet! even i dunno when will op ends but i'm sure half of childhood will miss when it ends...","happy new year, one piece~ :anchor::monkey_face: oda sensei! :fireworks: it's almost 25 years~ my childhood is full of op! 2021 is the best yet! even i don't know when it will end but i'm sure half of childhood will miss when it ends...","selamat tahun baru, one piece~ :anchor::monkey_face: oda sensei! :kembang api: sudah hampir 25 tahun~ masa kecilku penuh dengan op! 2021 adalah yang terbaik! meski aku tak tahu kapan itu akan berakhir tapi aku yakin separuh masa kecilku akan rindu ketika itu berakhir...",,0.8809523809523809
4496,They have their own scouting team who spend almost everynight watching football around the world  Scouting for any potential player https://t.co/bjUdPJUXC9,They have their own scouting team who spend almost everynight watching football around the world  Scouting for any potential player https://t.co/bjudpjuxc9,Mereka memiliki tim kepanduan mereka sendiri yang menghabiskan hampir setiap malam menonton sepak bola di seluruh dunia  Kepramukaan untuk setiap pemain potensial https://t.co/bjudpjuxc9,Netral,they have their own scouting team who spend almost everynight watching football around the world scouting for any potential player,they have their own scouting team who spend almost every night watching football around the world scouting for any potential player,mereka memiliki tim pencari bakat sendiri yang menghabiskan hampir setiap malam menonton sepak bola di seluruh dunia untuk mencari pemain potensial,,1.0
400,"and like the moon, we must go through phases of emptiness to feel full again. but like a crescent moon, the other side always there even when you can't see it clearly. 🌔🌓🌒🌑🌘🌗🌖🌕 https://t.co/DLHb1cFeeQ","And like the moon, we must go through phases of emptiness to feel full again. But like a crescent moon, the other side is always there even when you can't see it clearly. 🌔🌓🌒🌑🌘🌗🌖🌕 https://t.co/dlhb1cfeeq","Dan seperti bulan, kita harus melalui fase kekosongan untuk merasa kenyang lagi. Tapi seperti bulan sabit, sisi lain selalu ada bahkan ketika Anda tidak dapat melihatnya dengan jelas. 🌔🌓🌒🌑🌘🌗🌖🌕 https://t.co/dlhb1cfeeq",Positif,"and like the moon, we must go through phases of emptiness to feel full again. but like a crescent moon, the other side always there even when you can't see it clearly. :waxing_gibbous_moon::first_quarter_moon::waxing_crescent_moon::new_moon::waning_crescent_moon::last_quarter_moon::waning_gibbous_moon::full_moon:","and like the moon, we must go through phases of emptiness to feel full again. but like a crescent moon, the other side is always there even when you can't see it clearly. :waxing_gibbous_moon::first_quarter_moon::waxing_crescent_moon::new_moon::waning_crescent_moon::last_quarter_moon::waning_gibbous_moon::full_moon:","dan seperti bulan, kita harus melalui fase kehampaan agar bisa merasa penuh kembali. tapi ibarat bulan sabit, sisi lain selalu ada meski kau tak bisa melihatnya dengan jelas. :waxing_gibbous_moon::first_quarter_moon::waxing_crescent_moon::new_moon::waning_crescent_moon::last_quarter_moon::waning_gibbous_moon::full_moon:",,0.9655172413793104
1962,"I want my moots to ask this is i am Toa's &amp; Kotaro's bestie,older sister or princess even ao-chan &amp; ruku's older sister or class sister? https://t.co/ciWidVwYjF","I want my moots to ask this is i am toa's & amp; Kotaro's Bestie, Older Sister or Princess Even Ao-chan & amp; Ruku's Older Sister or Class Sister? https://t.co/ciwidvwyjf","Saya ingin moots saya menanyakan ini adalah saya adalah Toa & amp; Bestie Kotaro, kakak perempuan atau putri bahkan ao-chan & amp; Kakak atau kakak perempuan Ruku? https://t.co/ciwidvwyjf",Netral,"i want my moots to ask this is i am toa's &amp; kotaro's bestie,older sister or princess even ao-chan &amp; ruku's older sister or class sister?","i want my moots to ask this is i am toa's &amp; Kotaro's bestie, older sister or princess even Ao-chan &amp; ruku's older sister or class sister?","aku ingin perdebatanku bertanya apakah ini aku toa &amp; Sahabat Kotaro, kakak perempuan atau putri bahkan Ao-chan &amp; kakak perempuan atau kakak kelas ruku?",,0.8333333333333334
