Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txtin,backtranslated_tweet
4632,uangmu tinggal berapa bestie??? punyaku tinggal kenangan:),how much is your money just besie ??? mine lives memories :),Uangmu Tinggal Berapa Bestie ??? Punyaku Tinggal Kenangan :),Negatif,uangmu tinggal berapa bestie??? punyaku tinggal kenangan:),uangmu tinggal berapa sahabat??? punyaku tinggal kenangan :),"How much money do you have left, friend??? mine are just memories :)"
3389,"Our self, setelah itu baru support system.  Kalau diri udah jelas, baru berpindah ke orang lain.  Selalu percaya mantra 'orang baik akan ketemu dengan orang baik'","Our self, after that, just support the system.  When the self is clear, then move to other people.  Always believe the spell 'good people will meet good people'","Diri kami, Sistem Dukungan Setelah Itu Baru.  Kalau Diri Udah Jelas, Baru Berpindah Ke Orang Lain.  Selalu Percaya Mantra 'Orang Baik Akankan KetuMu Dangan Orang Baik'",Positif,"our self, setelah itu baru support system. kalau diri udah jelas, baru berpindah ke orang lain. selalu percaya mantra 'orang baik akan ketemu dengan orang baik'","diri kita, setelah itu sistem pendukung baru. kalau diri sudah jelas, baru pindah ke orang lain. selalu percaya mantra 'orang baik akan bertemu dengan orang baik'","ourselves, after that a new support system. If you are clear about yourself, then move on to someone else. always believe the mantra 'good people will meet good people'"
2963,Me knowing the new health minister is anak jaksel karena blio bilang which is pada pidato nya. Wk,Me know the new health minister is a South Jakarta child because Blio said which is in his speech. Wk,Saya mengetahui menteri kesehatan yang baru adalah anak jaksel karena blio barang yang merupakan pidato nya. Wk,Netral,me knowing the new health minister is anak jaksel karena blio bilang which is pada pidato nya. wk,saya mengetahui menteri kesehatan yang baru adalah anak jaksel karena blio bilang yang mana pada pidatonya. minggu,I know the new Minister of Health is South Jakarta's son because Blio said which one in his speech. Sunday
4625,"Tweeps, pernah ga loe diem2 doain orang yang loe sayangin, tetibanya dianya malah pergi ngga jelas kemana?... rasanya gimana tweeps??  #kepo","Tweeps, have you ever been to pray for the people you love, the drops are not clear where they are?  #curious","Tweeps, Pernah Ga Loe Diem2 Doain Orang Yang Loe Sayangin, Tetibanya Dianya Malah Pergi Ngga Jelas Keaman? ... RASANYA GIMANA TWEEPS ??  #kepo",Netral,"tweeps, pernah ga loe diem2 doain orang yang loe sayangin, tetibanya dianya malah pergi ngga jelas kemana?... rasanya gimana tweeps??","tweeps, pernah ga loe diem2 doain orang yang loe sayangin, tetibanya dianya malah pergi ngga jelas kemana?... rasanya gimana tweeps??","tweeps, have you ever silently prayed for someone you love, only to have him go and don't know where to go?... how do you feel tweeps??"
4705,Wait i didn't do anything and I can still access Steam?? I even updating GTA V atm sksksks https://t.co/h5ZBE8zNxI,Wait I Didn't do anything and I can still access steam ?? I even updating GTA V ATM SKSKSKS https://t.co/h5zbe8znxi,Tunggu saya tidak melakukan apa -apa dan saya masih bisa mengakses uap ?? Saya bahkan memperbarui gta v atm sksksks https://t.co/h5zbe8znxi,Netral,wait i didn't do anything and i can still access steam?? i even updating gta v atm sksksks,"tunggu, saya tidak melakukan apa pun dan saya masih dapat mengakses steam?? saya bahkan memperbarui sksksks gta v atm","wait, I didn't do anything and I can still access steam?? i even updated sksksks gta v atm"
1250,fuck this guy😌 seneng banget ngeliat gue panik ketemu mas mantan anjir wakaka He's my best support system sih✨ haha luvya hel💖✨ https://t.co/vhphNoqJWI,fuck this guy😌 really happy to see me panicked to meet the former anjir wakaka He's my best support system anyway✨ haha ​​luvya hel💖✨ https://t.co/vhphoqjwi,Persetan dengan orang ini😌 seneng banget ngeliat gue panik ketemu mas mantan anjir wakaka Dia adalah sistem pendukung terbaik saya Sih✨ haha ​​luvya hel💖✨ https://t.co/vhphnoqjwi,Positif,**** this guy:relieved_face: seneng banget ngeliat gue panik ketemu mas mantan anjir wakaka he's my best support system sih:sparkles: haha luvya hel:sparkling_heart::sparkles:,**** orang ini:lega_wajah: seneng banget ngeliat gue panik ketemu mas mantan anjir wakaka dia support system terbaikku sih:sparkles: haha ​​luvya hel:sparkling_heart::sparkles:,"**** this person: relieved_face: really happy to see me panicking to meet ex-anjir wakaka, he's my best support system anyway: sparkles: haha ​​​​luvya hel: sparkling_heart:: sparkles:"
3953,"Sengaja komen gini, Soalnya konten tiktok pertanyaannya suka aneh2.  ""Kak, di sana ada mall? Ada jalan raya?"" Karena orang-orang berpikir kalo Kalimantan itu hutan belantara.  Balasannya kocak semua  Dan ternyata salah satu replyannya salty banget iewhhhh. https://t.co/NTx3hzLyuI","Deliberately commented like this, because the content of tiktok the question likes weird. ""Sis, is there a mall? There is a highway?"" Because people think that Kalimantan is a wilderness. The reply is all hilarious  And it turns out that one of the SALTY replies is Iewhhhh. https://t.co/ntx3hzlyui","Sengaja Komen Gini, Soalnya Konten Tiktok Pertanyayaa Suka Aneh2. ""Kak, Di Sana Ada Mall? Ada Jalan Raya?"" Karena Orang-Orang Berpikir Kalo Kalimantan Itu Hutan Belantara. Balasanya Kocak Semua  Dan Ternyata Salah Satu ReplyNanA Salty Banget Iewhhhh. https://t.co/ntx3hzlyui",Negatif,"sengaja komen gini, soalnya konten tiktok pertanyaannya suka aneh2. ""kak, di sana ada mall? ada jalan raya?"" karena orang-orang berpikir kalo kalimantan itu hutan belantara. balasannya kocak semua dan ternyata salah satu replyannya salty banget iewhhhh.","sengaja komen gini, soalnya konten tiktok pertanyaannya suka aneh2. ""kak, di sana ada mall? ada jalan raya?"" karena orang-orang berpikir kalo kalimantan itu hutan belantara. balasannya kocak semua dan ternyata salah satu replyannya salty banget iewhhhh.","I purposely commented like this, because the TikTok content has strange questions. ""Sis, is there a mall there? Is there a highway?"" because people think that Kalimantan is a wilderness. The replies were all hilarious and apparently one of the replies was really salty ewhhhh."
150,"10 days, it's not enough time to travel around Moluccas. After Celebes and now Moluccas have a special place in my heart with all the things. See you Ale pung tempat special di beta pung hati. It's time for me leaving for Jakarta #ID6171 #IndonesiaIsWonderland 🇮🇩 https://t.co/Ka1gkQWWj5","10 days, it's not enough time to travel around moluccas. After Celebes and Now Moluccas have a special place in my heart with all the things. See You Ale Pung Special Place in Beta Pung Hati. It's time for me leaving for jakarta #id6171 #indonesiaiswonderland 🇮🇩 https://t.co/ka1gkqwwj5","10 hari, tidak cukup waktu untuk berkeliling pengolahan. Setelah Celebes dan sekarang Maluku memiliki tempat khusus di hati saya dengan semua hal. Sampai jumpa Ale Pung Tempat Di Beta Pung Hati. Saatnya saya berangkat ke Jakarta #ID6171 #indonesiaiswonderland 🇮🇩 https://t.co/ka1gkqwwj5",Positif,"10 days, it's not enough time to travel around moluccas. after celebes and now moluccas have a special place in my heart with all the things. see you ale pung tempat special di beta pung hati. it's time for me leaving for jakarta :Indonesia:","10 hari, tidak cukup waktu untuk berkeliling maluku. setelah celebes dan sekarang maluku punya tempat spesial di hatiku dengan segala hal. sampai jumpa ale pung tempat spesial di beta pung hati. saatnya aku berangkat ke jakarta :Indonesia:","10 days, not enough time to go around Maluku. after celebes and now my shame has a special place in my heart with everything. See you soon, Ale Pung, a special place in Beta Pung Hati. It's time for me to go to Jakarta :Indonesia:"
4859,While you were sleeping   Uwaa,While you were sleeping  Uwaa,Ketika kamu sedang tidur  Uwaa,Netral,while you were sleeping uwaa,saat kamu sedang tidur uwaa,while you were sleeping uwaa
2685,Lelah bestie hari ini dari pagi gn bunder balik mangrib acara pawai obor RW 1 sampai 13 tumpah ruah 3rb orang ada kayanya balik gak kuat liat nya 😂,Tired of Bestie today from the morning GN Bunder behind the Mangrib event RW Torch Parade 1 to 13 spilled 3rb people there are rich back and not strong seeing 😂,Lelah Bestie Hari ini ini dar,Negatif,lelah bestie hari ini dari pagi gn bunder balik mangrib acara pawai obor rw 1 sampai 13 tumpah ruah 3rb orang ada kayanya balik gak kuat liat nya :face_with_tears_of_joy:,lelah bestie hari ini dari pagi gn bunder balik mangrib acara pawai obor rw 1 sampai 13 tumpah ruah 3rb orang ada kayanya balik gak kuat liat nya :face_with_tears_of_joy:,"Tired bestie today since morning, Gn Bunder went back to mangrib at the torch relay event for RW 1 to 13, there was a cornucopia of 3 thousand people, it seemed like they were coming back, they couldn't bear to look at it :face_with_tears_of_joy:"
4940,"Ya Allah, pengen liburan yang jauuuh sekali. Self healing dengan orang2 baru, memburu pengalaman baru, biar jauh lebih tahu. (-_\","O Allah, I want a very long vacation. Self Healing with new people, hunting new experiences, so that it knows much better. (-_ \","Ya Allah, Pengen Liburan Yang Jauuuh Sekali. Penyembuhan Mandiri Delanan Orang2 Baru, Memburu Pengalaman Baru, Biar Jauh Lebih Tahu. (-_ \",Positif,"ya allah, pengen liburan yang jauuuh sekali. self healing dengan orang2 baru, memburu pengalaman baru, biar jauh lebih tahu. (-_\","ya allah, pengen liburan yang jauuuh sekali. penyembuhan diri dengan orang2 baru, berburu pengalaman baru, biar jauh lebih tahu. (-_\","Oh my god, I really want a long vacation. healing yourself with new people, hunting for new experiences, so you know more. (-_\"
1826,"Hunger is an outrage in our modern world. Yet, more than 34 million people around the globe are one step away from famine. I’m adding my voice calling for global action to #FightFamine.","Hunger is an outrage in our modern world. Yet, more than 34 million people around the globe are one step away from Famine. I'm adding my voice calling for global action to #fightfamine.","Kelaparan adalah kemarahan di dunia modern kita. Namun, lebih dari 34 juta orang di seluruh dunia berjarak satu langkah dari kelaparan. Saya menambahkan suara saya menyerukan tindakan global ke #FightFamine.",Positif,"hunger is an outrage in our modern world. yet, more than 34 million people around the globe are one step away from famine. i'm adding my voice calling for global action to .","kelaparan adalah sebuah kebiadaban di dunia modern kita. namun, lebih dari 34 juta orang di seluruh dunia tinggal selangkah lagi menuju kelaparan. Saya menambahkan suara saya menyerukan tindakan global terhadap hal ini.","Hunger is an outrage in our modern world. however, more than 34 million people worldwide are one step away from starvation. I add my voice calling for global action on this."
3732,"Rest for a while -take a pee #lebaran2022 #arusmudik #cirebon #jabar (@ Rest Area KM 208B in Cirebon, Jawa Barat w/ @fanyst12 @gabenov) https://t.co/SkOtbFkd8S https://t.co/c0xyrX7FpX","Rest for a while -take a pee #lebaran2022 #arusmudik #cirebon #jabar ( @rest area km 208b in cirebon, West Java w/ @fanyst12 @gabenov) https://t.co/skotbfkd8s https://t.co /c0xyrx7fpx","Istirahat Untuk sementara -ambil kencing #lebaran2022 #arusmudik #cirebon #jabar ( @area istirahat km 208b di cirebon, jawa barat w/ @fanyst12 @gabenov) https://t.co/skotbfkd8s https://t.co /c0xyrx7fpx",Netral,"rest for a while -take a **** (@ rest area km 208b in cirebon, jawa barat w/ )","istirahat sejenak - istirahat (@rest area km 208b di cirebon, jawa barat w/ )","take a short break - rest (@rest area km 208b in Cirebon, West Java w/ )"
3071,"mood swing bgt tbtb inget yg dulu"" trus nangis dasar aku😭","the mood swing is really tbtb remember the old one ""then crying me","suasana hati swing bgt tbtb inget yg dulu ""trus nangis dasar aku😭",Negatif,"mood swing bgt tbtb inget yg dulu"" trus nangis dasar aku:loudly_crying_face:","mood swing bgt tbtb inget yg dulu"" trus nangis dasar aku:loudly_crying_face:","The mood swings are really bad but I remember the first time"" and then I started crying:loudly_crying_face:"
1936,i prefer the first WW movie than WW84.,I prefer the first ww movie than ww84.,Saya lebih suka film WW pertama daripada WW84.,Netral,i prefer the first ww movie than ww84.,saya lebih suka film ww pertama daripada ww84.,I prefer the first WW movies to WW84.
3858,Sekarang tidurku sudah sudah tenang sudah tidak overthinking   sejak ku berpisah dengannya namun masih rindu keberadaan nya jujur aku masih mencintai nya https://t.co/i4YWfBr1rl,"Now my sleep is already calm, it's not overthinking  Since I parted with him but still miss his existence honestly I still love him https://t.co/i4ywfbr1rl",SEKARANG TURURKU SUDAH SUDAH TENANG SUDA TIDAK OVERHINKING  SEJAK KU BERPISAH DENKANYA NAMUN MASIH RINDU KERAYAAN NYA JUJUR AKU MASIH MENCINTAI NYA HTTPS://T.CO/I4YWFBR1RL,Positif,sekarang tidurku sudah sudah tenang sudah tidak overthinking sejak ku berpisah dengannya namun masih rindu keberadaan nya jujur aku masih mencintai nya,sekarang tidurku sudah tenang sudah tidak overthinking sejak ku berpisah dengannya namun masih rindu keberadaannya jujur ​​aku masih mencintainya,"Now my sleep is calm, I haven't overthought since I separated from him, but I still miss his existence. To be honest, I still love him"
4100,sorry but 2020 was actually the best year ever #chiefskingdom https://t.co/2wEGCmaBIV,sorry but 2020 was actually the best year ever #chiefskingdom https://t.co/2wegcmabiv,Maaf tapi 2020 sebenarnya adalah tahun terbaik yang pernah ada #chiefskingdom https://t.co/2wegcmabiv,Positif,sorry but 2020 was actually the best year ever,maaf tapi tahun 2020 sebenarnya adalah tahun terbaik yang pernah ada,sorry but 2020 was actually the best year ever
