Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,textin,backtranslated_tweet
3965,"Seringnya begini, sesibuk apapun hari hari kalau lagi santuy slonjoran tiduran, nongol lagi nongol lagi..  Meskipun berat dikepala,, lama lama ngeselin... Gimana ya,  gw sebenernya ga mau juga, tapi buat ngilanginnya susah..  Apa yaa","Often like this, no matter how busy the day if again Santuy Slonjoran is lying down, appearing again appearing again ... even though it is heavy in the head, long time to tell ... what do I do, I actually don't want to either, but to get rid of it is hard ...","Seringnya Begini, Sesibuk Apapun Hari Hari Kalau Lagi Santuy Slonjoran Tiduran, Nongol Lagi Nongol Lagi .. Meskipun Berat Dikepala ,, Lama Lama Ngeselin ... Gimin Nya, GW SeBenernya Ga Mauga, Gimin Nukan",Negatif,"seringnya begini, sesibuk apapun hari hari kalau lagi santuy slonjoran tiduran, nongol lagi nongol lagi.. meskipun berat dikepala,, lama lama ngeselin... gimana ya, gw sebenernya ga mau juga, tapi buat ngilanginnya susah.. apa yaa","seringnya begini, sesibuk apapun hari hari kalau lagi santuy slonjoran tiduran, nongol lagi nongol lagi.. berat meskipun dikepala,, lama lama ngeselin... gimana ya, gw sebenernya ga mau juga, tapi buat ngilanginnya susah.. apa yaa","It's often like this, no matter how busy the day is, if you're lying down to sleep, it's going to come up again... it's heavy even though it's in your head... it's annoying for a long time... what do you think, I don't really want to, but it's hard to get rid of it... what is it?"
3238,Ni orang kayaknya penyakit deh soalnya suka kepo berlebihan,This person seems to be a disease because I like to excessive,Ni Orang Kayaknya Penyakit Deh Soalnya Suka Kepo Berlebihan,Negatif,ni orang kayaknya penyakit deh soalnya suka kepo berlebihan,ni orang kayaknya penyakit deh soalnya suka kepo berlebihan,This person seems to be sick because he likes to be too curious
873,Crush on you. 😌,Crush on you. 😌,Naksirmu. 😌,Netral,crush on you. :relieved_face:,naksir kamu. :wajah_lega:,crush on you. :relieved_face:
4875,"Why am i ? Have a bad mood all day long, didnt wanna do anything, just wanna lying in my bed, with these tears in my cheeks, just feel something painful in my chest, that i dont even know what d cause is..","Why am i? Have a bad mood all day long, Didnt Wanna do anything, just Wanna Lying in My Bed, with these tears in my cheeks, just feel something painful in my chest, that I dont even know what d cause is ..","Kenapa aku ? Miliki suasana hati yang buruk sepanjang hari, tidak ingin melakukan apa pun, hanya ingin berbaring di tempat tidur, dengan air mata di pipiku, hanya merasakan sesuatu yang menyakitkan di dada, bahwa aku bahkan tidak tahu apa penyebabnya ..",Negatif,"why am i ? have a bad mood all day long, didnt wanna do anything, just wanna lying in my bed, with these tears in my cheeks, just feel something painful in my chest, that i dont even know what d cause is..","kenapa aku? Aku punya suasana hati yang buruk sepanjang hari, tidak ingin melakukan apa pun, hanya ingin berbaring di tempat tidurku, dengan air mata di pipiku, hanya merasakan sesuatu yang menyakitkan di dadaku, yang aku bahkan tidak tahu apa penyebabnya..","Why me? I had a bad mood all day, didn't want to do anything, just wanted to lie in my bed, with tears on my cheeks, just feeling something painful in my chest, which I don't even know what caused it.."
3469,Padahal ada babi lepas bisa aja nature is healing. Kemarin kan pada kangen ada satwa liar main deket rumah warga. Malah disembeleh. Pake acara ada bugilnya dulu lagi. Hahaha.,"Even though there is a loose pig, it can be natural is healing. Yesterday, I missed that there was a wildlife playing near the houses of the residents. Instead it was melted. Use the event there is a nude again. Ha ha ha.",Padahal Ada Babi Lepas Bisa Aja Alam penyembuhan. KEMARIN KAN PAYA KANGEN ADA SATWA Liar Main Deket RUMAH WARGA. Malah Disembeleh. Pake Acara Ada Bugilnya Dulu Lagi. Ha ha ha.,Negatif,padahal ada babi lepas bisa aja nature is healing. kemarin kan pada kangen ada satwa liar main deket rumah warga. malah disembeleh. pake acara ada bugilnya dulu lagi. hahaha.,padahal ada babi lepas bisa saja alam itu menyembuhkan. kemarin kan pada kangen ada satwa pembohong utama deket rumah warga. malah disembeleh. pake acara ada bugilnya dulu lagi. ha ha ha.,"even though there are pigs on the loose, nature could be healing. Yesterday, I missed that there was a major liar animal near people's houses. even slaughtered. use the event there is naked again first. ha ha ha."
1886,"I feels like wherever she go, whatever she do, eventually I'll know bout it.","I feel like wherever she go, whatever she do, eventually I'm knowing it.","Saya merasa seperti ke mana pun dia pergi, apa pun yang dia lakukan, akhirnya saya akan tahu tentang itu.",Negatif,"i feels like wherever she go, whatever she do, eventually i'll know bout it.","Aku merasa kemanapun dia pergi, apapun yang dia lakukan, pada akhirnya aku akan mengetahuinya.","I felt like wherever he went, whatever he did, I would eventually find out."
344,"Aku lagi sibuk kerja, burnout, sampe nggak punya waktu buat diri sendiri. Padahal beredar di dating apps. https://t.co/kl1XZ8c8SQ","I'm busy working, burnout, until I don't have time for myself. Though circulating in the dating apps. https://t.co/kl1xz8c8sq","Aku Lagi Sibuk Kerja, Burnout, Sampe nggak punya Waktu Buat diri Sendiri. Aplikasi Kencan Beredar Diahal. https://t.co/kl1xz8c8sq",Negatif,"aku lagi sibuk kerja, burnout, sampe nggak punya waktu buat diri sendiri. padahal beredar di dating apps.","aku lagi sibuk kerja, burnout, sampe nggak punya waktu buat sendiri. padahal beredar di aplikasi kencan.","I'm busy working, burnt out, so I don't have time for myself. even though it is circulating on dating applications."
1858,"I CAN'T LISTEN TO MAMAMOO,.PARK HYOSHIN, EVEN IU ON SPOTIFY??????  What the ....  What's wrong kakao M?????","I Can't Listen to Mamamoo, .Park Hyoshin, even IU on Spotify ??????  What the ....  What's wrong cocoa m ?????","Saya tidak bisa mendengarkan mamamoo, .park hyoshin, bahkan saya di Spotify ??????  Apa ....  Apa yang salah kakao m ?????",Negatif,"i can't listen to mamamoo,.park hyoshin, even iu on spotify?????? what the .... what's wrong kakao m?????","aku tidak bisa mendengarkan mamamoo,.park hyoshin, bahkan iu di spotify?????? apa .... ada apa kakao m????","I can't listen to mamamoo,.park hyoshin, even iu on spotify?????? what.... what's wrong cocoa m????"
413,angkringan kali code. enak buat overthinking sambil chill https://t.co/mnecEgU3gS,Angkringan Kali Code. delicious for overthinking while chill https://t.co/mnecegu3gs,Kode Kali Angkringan. Enak Barat Overfinking Sarik Chill https://t.co/mnecegu3gs,Positif,angkringan kali code. enak buat overthinking sambil chill,kode angkringan kali. enak buat overthinking sambil bersantai,angkringan code. good for overthinking while relaxing
4870,Who else worried about losing connection with relatives because lolos/lolas or aunts/uncles passed away already? Lost my lolo today and that worry suddenly hit me... I'm a clingy type... And I miss my lolo already,Who else worried about losing connection with relatives because passes/lolas or aunts/uncles passted away already? Lost my lolo today and that worry suddenly hit me ... I'm a clingy type ... and i miss my lolo already,Siapa lagi yang khawatir kehilangan koneksi dengan kerabat karena lolos/lolas atau bibi/paman sudah meninggal? Kehilangan lolo saya hari ini dan kekhawatiran itu tiba -tiba memukul saya ... saya tipe yang melekat ... dan saya sudah merindukan lolo saya,Negatif,who else worried about losing connection with relatives because lolos/lolas or aunts/uncles passed away already? lost my lolo today and that worry suddenly hit me... i'm a clingy type... and i miss my lolo already,siapa lagi yang khawatir kehilangan silaturahmi dengan sanak saudara karena lolos/lolas atau tante/paman sudah meninggal dunia? kehilangan lolo-ku hari ini dan kekhawatiran itu tiba-tiba melandaku... aku tipe orang yang melekat... dan aku sudah merindukan lolo-ku,Who else is worried about losing relationships with relatives because they escaped/escaped or their aunt/uncle has passed away? lost my lolo today and the worry suddenly hit me... i'm a clingy type of person... and i miss my lolo already
5026,"you can dream of having a lot of money, while others are earning and making money every day.","You can dream of having a lot of money, while others are earnings and making money every day.","Anda dapat bermimpi memiliki banyak uang, sementara yang lain menghasilkan dan menghasilkan uang setiap hari.",Netral,"you can dream of having a lot of money, while others are earning and making money every day.","Anda dapat bermimpi memiliki banyak uang, sementara orang lain mendapatkan dan menghasilkan uang setiap hari.","You can dream of having a lot of money, while others earn and make money every day."
187,"2022 is coming now, may some of my dream was came truee in 2021 but there's a lot of mistakes that i was made. Let me say thank you to them who was beside me even only a few moment. Goodmorning 1st January 2022!! ✨🌤🌤","2022 is coming now, may some of my dream was a camera true in 2021 but there a lot of mistakes that I was made. Let me say thank you to them who was beside me even only a few moment. Goodmorning 1st January 2022 !! ✨🌤🌤","2022 akan datang sekarang, semoga beberapa impian saya datang pada tahun 2021 tetapi ada banyak kesalahan yang saya buat. Izinkan saya mengucapkan terima kasih kepada mereka yang ada di sampingku bahkan hanya beberapa saat. Goodmorning 1 Januari 2022 !! ✨🌤🌤",Positif,"2022 is coming now, may some of my dream was came truee in 2021 but there's a lot of mistakes that i was made. let me say thank you to them who was beside me even only a few moment. goodmorning 1st january 2022!! :sparkles::sun_behind_small_cloud::sun_behind_small_cloud:","Tahun 2022 akan segera tiba, mungkin sebagian impianku menjadi kenyataan di tahun 2021 namun masih banyak kesalahan yang kubuat. izinkan aku mengucapkan terima kasih kepada mereka yang telah berada di sampingku meski hanya beberapa saat. selamat pagi 1 Januari 2022!! :sparkles::sun_behind_small_cloud::sun_behind_small_cloud:","2022 will soon arrive, maybe some of my dreams will come true in 2021 but there are still many mistakes I made. let me say thank you to those who have been beside me even for just a few moments. good morning January 1 2022!! :sparkles::sun_behind_small_cloud::sun_behind_small_cloud:"
780,"call me edgy tp emang gw gk suka drama homo2an gt, even jaman2nya BL thai juga w ga demen 🥲  sama yang itu tuh yang idaman para bear, sesame, ga ngikutin wgwgwggw males bray 😮‍💨 https://t.co/8ZL2owxDDK","Call me edgy but I don't really like the drama homo2an gt, the events are not even though it doesn't like 🥲  The same is the ideal of the bear, others, not following WGWGWGGW lazy bray 😮‍💨 https://t.co/8zl2owxddk","Call Me Edgy Tp Emang GW GK Suka Drama Homo2an GT, Bahkan Jaman2nya Bl Thai Juta W Ga Demen 🥲  Sama Yang Itu Tuh Yang Idaman Para Bear, Sesame, Ga Ngikutin Wgwgwggw Males Bray 😮‍💨 https://t.co/8zl2owxddk",Negatif,"call me edgy tp emang gw gk suka drama homo2an gt, even jaman2nya bl thai juga w ga demen :smiling_face_with_tear: sama yang itu tuh yang idaman para bear, sesame, ga ngikutin wgwgwggw males bray :face_exhaling:","call me edgy tp emang gw gk suka drama homo2an gt, even jaman2nya bl thai juga w ga demen :smiling_face_with_tear: sama yang itu tuh yang idaman para bear, wijen, ga ngikutin wgwgwggw males bray :face_exhaling:","call me edgy but I really don't like gay dramas, even in the bl thai era I don't like them either :smiling_face_with_tear: that's the one that bears dream of, sesame, don't follow it wgwgwggw lazy bro :face_exhaling:"
1553,Healing  healing tai anjing,Healing Healing shit,Penyembuhan penyembuhan Tai Anjing,Negatif,healing healing tai anjing,penyembuhan penyembuhan tai anjing,healing dog shit healing
4998,"Yeahh,why changed? They confuse us at the end ☹️ https://t.co/ocj4OcTydq","Yeahh, why changed? They confuse us at the end ☹️ https://t.co/ocj4octydq","Yeahh, mengapa berubah? Mereka membingungkan kita di akhir ☹️ https://t.co/ocj4octydq",Negatif,"yeahh,why changed? they confuse us at the end :frowning_face:","ya, kenapa berubah? mereka membingungkan kita pada akhirnya :frowning_face:","Yes, why change? they confuse us in the end :frowning_face:"
4986,Yang pada ke puncak apa kabar nihh? Jadi healing apa sinting? Wkwk  Sampe trending 1 di twitter akuh https://t.co/mVhvbH7hU9,What's up to the top? So what's the crazy healing? Wkwk Until trending 1 on twitter akuh https://t.co/mvhvbh7hu9,Yang Pada Puncak Apa Kabar Nihh? Jadi Healing APA Sinting? Wkwk Sampe Trending 1 Di Twitter Akuh https://t.co/MVHVBH7HU9,Negatif,yang pada ke puncak apa kabar nihh? jadi healing apa sinting? wkwk sampe trending 1 di twitter akuh,yang di puncak apa kabar nihh? jadi healing apa sinting? wkwk sampe trending 1 di twitter akuh,How are you at the top? So healing or crazy? wow until trending 1 on my Twitter
4445,"the Frontier is actually soaked in booze believe it or not, as is the Land of Burnt Faces. https://t.co/8KlhUAKbEb","The Frontier is actually soaked in booze believe it or not, as is the land of burnt faces. https://t.co/8klhuakbeb","Perbatasan sebenarnya direndam dalam minuman keras percaya atau tidak, seperti tanah wajah yang terbakar. https://t.co/8klhuakbeb",Netral,"the frontier is actually soaked in booze believe it or not, as is the land of burnt faces.","percaya atau tidak, daerah perbatasan sebenarnya basah kuyup oleh minuman keras, begitu pula dengan negeri yang mukanya terbakar.","believe it or not, the border areas were actually drenched in liquor, as were the countries whose faces were burning."
1372,"God, You are in control of all things, and its by You that all things are held together. I am so greatful that my life is in Your hands. In 2022, please help me to surrender my desire for control while pursuing the plans that You have for me.","God, you are in control of all things, and its by you all things are Held Together. I am so great that my life is in your hands. In 2022, please help me to surrender my desire for control while pursuing the plans that you have for me.","Tuhan, Anda mengendalikan semua hal, dan oleh Anda bahwa semua hal disatukan. Saya sangat besar sehingga hidup saya ada di tangan Anda. Pada tahun 2022, tolong bantu saya untuk menyerahkan keinginan saya untuk mengendalikan sambil mengejar rencana yang Anda miliki untuk saya.",Positif,"****, you are in control of all things, and its by you that all things are held together. i am so greatful that my life is in your hands. in 2022, please help me to surrender my desire for control while pursuing the plans that you have for me.","****, Anda mengendalikan segala sesuatu, dan oleh Andalah segala sesuatunya disatukan. Aku sangat bersyukur hidupku ada di tanganmu. di tahun 2022, tolong bantu aku untuk menyerahkan keinginanku untuk memegang kendali sambil mengejar rencana yang Engkau miliki untukku.","****, You control all things, and it is by You that all things are held together. I am so grateful that my life is in your hands. in 2022, please help me to surrender my desire to be in control while pursuing the plans You have for me."
