cleaned_tweet,label,backtranslated_tweet
benci bgt baca zodiak2an ! fake semua kan... tp kdg suka kepo gmna yaaa :rolling_on_the_floor_laughing: hahahaha labil ~,Negatif,I hate to read Zodiac! Fake everything can... tp kdg like kepo gmna yaaa:rolling_on_the_floor_laughing: hahahaha labil ~
the next projects pulang dr healing :face_holding_back_tears::grinning_face_with_sweat:,Netral,The next project is to return to Dr. Penyembuhan:
"i don't know who i'll be in the future, that's why i'll never stop my gaze. mysterious ways of expression - your deep nature. even in times when words of ""i love you"" are blown away by the wind. i'll take my clumsy hand and hold yours, and i'll never let go. -yesterday",Netral,"I don't know who I'll be in the future, that's why I'll never stop seeing mysterious expressions of your nature."
he wouldnt spoil it bcs he was alone and only with manager hahahaha if the members went live with him absolutely he would do it altho we might not realize which one is a spoiler lol,Netral,He won't ruin it. He's alone and only with the manager.
"2020 ini sama seperti indonesia.indonesia70% perairan dan 30 % daratan.202070% (duka, patah hati, anxiety, overthinking, stress, gagal)30% (tawa)",Negatif,"2020 in sama seperti indonesia.indonesia70% periran dan 30 % daratan.202070% (duka, patah hati, kecemasan, berpikir berlebihan, stres, gagal)30% (tawa)"
ga ada yg mau staycation nih???,Netral,What do you want to do for a vacation in here???
"no offense but my portofolio will get much profit more than this, is actually sucks",Negatif,"There's no breach but my portfolio will get a lot more profit than this, actually I'm sick of it."
mimpi apa yaallah kemarin subuh2:loudly_crying_face::loudly_crying_face::loudly_crying_face: overthinking nya bisa kumat lagi ini mah,Negatif,I'm not sure I'm going to get any better than this.
kalau galau tuh healing bukan malah bikin status sedih! yg ada nanti malah tambah stres bukannya sembuh -,Negatif,"If you're not happy, you're not going to be happy."
masuk ke daftar temen deketnya crush harus seneng atau sedih???,Netral,Do you want to be happy or sad???
last one. got myself a new keyring for my house keys from a talented local illustrator &amp; a fellow bestie~:green_heart::sparkles: #뽐순스냅 #제이비,Positif,I get a new key to my house from an illustrator local berbakat &amp; a fellow best friend~:green_heart::sparkles: #순스냅 #제이비
"2020 / 5 = 404so yeah, basically this year actually an error.",Negatif,"2020/5 = 404 so yes, basically this year is actually a mistake."
even you can't stand,Negatif,Even you can't stand
staycation malah semangat update portfolio :face_with_tears_of_joy:,Positif,Staycation malah semangat update portfolio: wajah_dengan_teri_kebahagiaan:
"sampai sekarang masih suka film action dengan adegan kekerasan. stress reliever-ku, anxiety release. :zany_face:",Positif,"Until now, they still like action movies with violent scenes."
jujurly aja dah,Netral,Jujur saja aja dah
"staycation day 1:smiling_face_with_heart-eyes::money-mouth_face: (@ villa ubud anyer resort in kecamatan anyar, banten w/ )",Positif,"Staycation day 1: smiling_face_with_heart-eyes::money-mouth_face: (@villa ubud anyer resort di kecamatan anyar, banten w/)"
"seneng deh baca ginian, siapa tau ada yang kepo bacain retweetan gw gitu biar mikir kan ya hahahaha",Positif,"Happy deh read parents, who knows what yang kepo readin retweet gw gitu biar mikir kan ya hahahaha"
"i briefly read the pessimistic comments toward asean's effort in ending myanmar's violence. i somehow came into a conclusion that some comments stand upon this arrogance: ""if a white man from un can't do it, a bunch of brown fellas will be as useless""",Negatif,"I read some negative comments about ASEAN's efforts to end violence in Myanmar. I somehow conclude that some comments stand on this rise: ""If a white man from the United Nations could not do it, a bunch of chocolate oranges would be left alone""."
"never hit a woman, even if she stabs you with a scissors -uncle charlie",Netral,"Never hit a woman, even if she's eating with a gunting."
":sparkles: time will tell :sparkles:di saat gw ga lagi nyaridi saat gw ga lagi berharap selalu di saat itu gw ketemu org yg tepat. bergaya ga maksa, prefer warkop drpd kapisop, ngerokok jg, maen ml jg, karir yg utama, financial &amp; health focused, prefer pacar rasa teman. let's sail 2gether!",Positif,I'm not sure if I'm going to be able to get back to work. I'm not sure if I'm going to be able to get back to work.
"menjelang tahun baru diterjang overthinking, kan anjimmm :worried_face:",Negatif,I'm not sure what I'm thinking.
healing,Netral,penembuhan
"he literally can't control his own intelligence agency **** machine, the isi which 1) hid bin laden 2) helped fund the mumbai attacks and 3) sponsor the taliban in afghanistan....and that's just for starters. isi is the head of state in pakistan.",Negatif,"He really can't control the CIA himself, the ISI machine 1) hid bin Laden 2) helped to plan the Mumbai attack and 3) sponsored the Taliban in Afghanistan... and that's the only way to start."
"woaaah! tiba-tiba ada yg kirim pizza :flushed_face: ini mah udah paling bener dirumah aja mam pizza + baca buku :face_with_tears_of_joy: disclaimer: ini halal ya bestie, bukan kiriman dari pacar orang apalagi suami orang :relieved_face::relieved_face:",Positif,"Wow! suddenly there is a yang sending pizza: flushed_face: this mah udah paling bener dirumah aja mama pizza + baca buku:face_with_tears_of_joy: disclaimer: ini halal ya bestie, bukan kiriman dari pacar orang apalagi suami orang: relief_face::relieved_face:"
"makan yg enak yg dipenginin, mau kmn aja yg dikangenin self healing musim ini :smiling_face_with_open_hands:",Positif,I'm going to tell you something about this.
"vocal nya suchan crisp banget sih, while scream nya moa ketiban oliver",Positif,"Suara nya suchan crisp banget sih, while teriak nya moa ketiban oliver"
dinner with bestie sejak smp :face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,Positif,I've been eating with my best friend since high school.
sedikit stres tapi kalau diajak healing langsung waras,Negatif,"A little stress but if we talk to me, I'll make it straight away."
healing itu fana,Negatif,I'm going to kill it.
walking on my daughter while she's doing a tiktok! @ mia's room,Netral,I'm going to walk upstairs and putriku while she's doing tiktok!
"kayanya bakalan rehat,butuh heart healing agak lamaan",Positif,"I'll rest, but I'll have a good day."
"tidur pagi diawal bulan dengan pikiran yang kemana2, anggep aja ini trakhir overthinking berlebih.",Negatif,I'm going to sleep in the morning with my thoughts going away.
somehow this is kinda cursed,Negatif,I don't know how this is gonna happen.
apaansi ni orang kepo bgt :smiling_face_with_tear:,Negatif,I'm not sure what I'm saying.
2h belakang sering up poto lgi narsis bgt krna muka aku lgi baguss eh tiba2 jerawatan parah penyakit ain itu bnr ada ya,Negatif,Two hours back I often go up to the photo I'm a nurse but I'm not a nurse
another healing~ now with my shownu :red_heart:,Positif,Now with the show.
"gak tau kenapa gak pernah tertarik sama produk buah kegigit ini. even tho waktu pertama kali beli samsung yg sekarang dipake, ada budget buat beli merk ini keluaran terbaru. keknya emang diriku android user sejati sih wkwkwk. plus merk ini overpriced dgn spec gitu aja.",Negatif,"I don't know why I've never been interested in this product. Even when I first bought Samsung that is now used, there was a budget to buy this brand's latest release."
lagunya skz tuh healing bangt:loudly_crying_face::red_heart: さんと繋がりたい,Positif,I'm not going to tell you.
"seumur-umur, cerita ini udah berkali-kali lewat di beranda fbku, dan memang mengandung bawang. tapi baru kali ini kepo sm sosok yg diceritain. “kok kayak familiar ya....” berpikir dimanaaa aku pernah liat orang ini, dari namanya juga kayak gak asing...",Netral,"I've been to the beach many times, and I'm sure I've seen this guy, but I'm not sure I'm going to be able to get him."
hmm bru aja knal lgsg to the point bgt :relieved_face:,Negatif,Hmm bro aja know lgsg till titik bgt:
"tips nonton film horor, apalagi yg gore (mungkin akan kehilangan keasikan nonton filmnya) :small_orange_diamond:just remember that's its a fake, it's just a movie, there are many people around the casts taking the picture, recording the video, etc. it's not a blood, it's just a ketchup.",Netral,"Tips for watching horror movies, especially yang gore (maybe I'll lose my keasikan watching this movie)"
bener² terharu kalo ada seseorang yg selalu inget hal kecil yg pernah aku omongin ke dia. like seriously ?? you actually listen to me ?? :'),Positif,I'm really sorry if there's someone who always remembers something small that I've ever talked to him about.
abis kena mental bestie,Negatif,I'm going to be a mental best friend.
"i'm so happy cz 1. finally aku nyobain gatot, thiwul, &amp; clorot:pleading_face::smiling_face_with_heart-eyes: 2. setelah 2 minggu d kos ga kemana2 akhirnya aku main keluar even tho cmn 4 jam 3. makasi tuiter atas infonya, aku jd tau ada pasar kangen d grhatama pus.",Positif,I'm very happy with it. I finally try to get out of the house. I'm trying to get out of the house.
"cwk keren itu open minded, mikirin masa depan, cuek, asli balaki :face_with_tears_of_joy:",Netral,I'm not going to be a big fan of this.
yaudh staycation aja kali ya.,Netral,You stayed here for a while.
"hi, bro. please welcome those who welcome faucet mining while free and legit can be dragged into faucetpay's wallet :",Netral,"Hi, bro. Please welcome them yang welcome keran tambang sementara gratis dan legit bisa ditarik ke dompet keran Pay:"
hari ini saya capek dengan min yoongi bestie :face_holding_back_tears::melting_face:,Negatif,Today I am lelah with min min yang muda sahabatku
after midnight adalah waktunya merasa bersalah dan overthinking dan kemudian markita check out online shopping :pleading_face:,Negatif,After midnight was the time to feel guilty and think excessively and then markita checked shopping online:
it gave me anxiety just by looking:upside-down_face:,Negatif,It's making me cemas just with looking: upside down_face:
sedih x bestie,Negatif,Sorry x bestie
glad i watch while there isn't anybody except me in the room,Positif,I'm watching while there's no oranges besides me in the room
@ the adang zecky resort,Netral,@ resort adang zecky
pernah kesandung dipinggir lapangan deket perpus pas mau ke toilet trs jatohnya tuh kek paus terdampar mana dilapangannya ada crush lg olahraga maluu bangetttt:loudly_crying_face::loudly_crying_face:,Negatif,"Have you ever been dipping in a field before, sweating, or sleeping in a bathroom?"
open recruitment for women creator tiktok and instagram fashion muslim. 1. 21-25yo 2 creativity for create content tiktok instagram and tiktok (mirroring) 3. can create 30 content in 1 month 4. good looking deadline w1 october! bisa di dm keakun ini ya bestie!,Netral,Recruitmen open for women creators Tiktok and Instagram fashion Muslim. 1. 21-25yo 2 creativities to create content Tiktok Instagram and Tiktok (mirroring) 3. can create 30 content in 1 month 4. look good deadline w1 October! can i dm keakun this is the best!
"ngalem poool, bucin level tinggi, overthinking an, kepoan tinggi poool dadi masio ga ngomong neng aku, aku bakal reti opo seng km alami, bawel, suka post keuwuan, cemburuan, terlalu suka berteman dg laki laki dadi lek pacaran karo aku kudu sabar wkwkwk",Negatif,"I'm not going to say anything about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something about you, I'm going to say something"
